DateTime,Entries,UniqueIPs
1492836536,171,171
1492840380,172,172
1492844190,173,173
1492848150,172,172
1492852141,168,168
1492856023,168,168
1492859839,168,168
1492867471,162,162
1492871330,155,155
1492875179,158,158
1492879013,160,160
1492882870,161,161
1492886673,161,161
1492890550,166,166
1492894401,165,165
1492898298,164,164
1492902137,165,165
1492905936,167,167
1492909803,169,169
1492917403,169,169
1492921255,170,170
1492925117,164,164
1492928918,162,162
1492932787,150,150
1492936604,149,149
1492940474,146,146
1492944262,149,149
1492948142,151,151
1492951974,149,149
1492955806,158,158
1492959731,155,155
1492963483,161,161
1492967327,162,162
1492971157,169,169
1492974998,173,173
1492978869,175,175
1492982733,178,178
1492986535,177,177
1492990370,179,179
1492994202,179,179
1492998063,181,181
1493001889,182,182
1493005729,181,181
1493009568,176,176
1493013410,177,177
1493017345,180,180
1493021333,175,175
1493025188,171,171
1493029126,169,169
1493032853,169,169
1493036733,170,170
1493040554,172,172
1493044379,176,176
1493048234,178,178
1493052033,177,177
1493055875,180,180
1493059914,182,182
1493063886,183,183
1493067757,183,183
1493071506,181,181
1493075360,181,181
1493079204,179,179
1493083037,176,176
1493087111,175,175
1493090967,175,175
1493094875,174,174
1493098635,167,167
1493102711,161,161
1493106546,151,151
1493110375,147,147
1493114238,143,143
1493118148,145,145
1493121911,146,146
1493125754,146,146
1493129554,148,148
1493133448,148,148
1493137263,149,149
1493141088,149,149
1493145143,151,151
1493149288,155,155
1493153101,157,157
1493156960,158,158
1493160797,157,157
1493164643,160,160
1493168519,160,160
1493176145,162,162
1493179979,162,162
1493183847,163,163
1493187648,158,158
1493191491,156,156
1493195358,152,152
1493199183,150,150
1493203052,150,150
1493206851,150,150
1493210711,147,147
1493214575,149,149
1493218393,150,150
1493222251,153,153
1493226302,159,159
1493230126,161,161
1493234234,165,165
1493238078,177,177
1493241880,176,176
1493249649,172,172
1493263033,173,173
1493270959,174,174
1493274786,177,177
1493278664,175,175
1493282491,179,179
1493286308,180,180
1493290159,171,171
1493293975,177,177
1493298168,178,178
1493302408,171,171
1493306241,174,174
1493310291,175,175
1493314167,175,175
1493317989,175,175
1493321860,178,178
1493325653,181,181
1493329496,182,182
1493333360,179,179
1493337175,175,175
1493341067,174,174
1493344932,172,172
1493348702,171,171
1493352571,169,169
1493356370,167,167
1493360252,165,165
1493364059,159,159
1493367880,157,157
1493371763,152,152
1493375560,154,154
1493379445,158,158
1493383270,156,156
1493387172,157,157
1493390974,157,157
1493394691,160,160
1493398369,160,160
1493402229,160,160
1493406108,160,160
1493410165,160,160
1493413975,161,161
1493417811,161,161
1493421694,162,162
1493425495,160,160
1493429593,157,157
1493433447,159,159
1493437243,165,165
1493444955,160,160
1493449053,155,155
1493452988,157,157
1493457005,158,158
1493460837,156,156
1493464986,152,152
1493468709,148,148
1493472526,148,148
1493476618,152,152
1493480454,152,152
1493484147,154,154
1493487885,156,156
1493491755,162,162
1493495603,164,164
1493499402,164,164
1493503346,163,163
1493507355,165,165
1493511198,165,165
1493518858,160,160
1493522692,160,160
1493526541,159,159
