DateTime,Entries,UniqueIPs
1494862371,23164,23164
1494863326,23166,23166
1494864518,23185,23185
1494865483,23183,23183
1494866434,23188,23188
1494867383,23179,23179
1494868342,23185,23185
1494869293,23164,23164
1494870258,23174,23174
1494871268,23173,23173
1494872185,23172,23172
1494873157,23177,23177
1494874115,23168,23168
1494875090,23175,23175
1494876053,23184,23184
1494876994,23186,23186
1494877963,23196,23196
1494878935,23193,23193
1494879897,23192,23192
1494880847,23201,23201
1494881811,23202,23202
1494882778,23197,23197
1494883712,23203,23203
1494884679,23201,23201
1494885718,23214,23214
1494886826,23218,23218
1494887790,23230,23230
1494888745,23226,23226
1494889718,23220,23220
1494890685,23215,23215
1494891641,23224,23224
1494892590,23230,23230
1494893571,23221,23221
1494894519,23214,23214
1494895468,23220,23220
1494896513,23218,23218
1494897625,23224,23224
1494898602,23221,23221
1494899569,23223,23223
1494900518,23226,23226
1494901475,23221,23221
1494902442,23219,23219
1494903404,23222,23222
1494904367,23229,23229
1494905313,23230,23230
1494906276,23219,23219
1494907312,23233,23233
1494908416,23260,23260
1494909656,23250,23250
1494910599,23245,23245
1494911569,23250,23250
1494912791,23252,23252
1494913714,23269,23269
1494914684,23251,23251
1494915651,23271,23271
1494916597,23271,23271
1494917561,23276,23276
1494918505,23283,23283
1494919460,23291,23291
1494920416,23298,23298
1494921420,23301,23301
1494922366,23298,23298
1494923327,23297,23297
1494924282,23299,23299
1494925332,23301,23301
1494926433,23299,23299
1494927381,23296,23296
1494928333,23293,23293
1494929310,23287,23287
1494930253,23287,23287
1494931213,23286,23286
1494932191,23280,23280
1494933155,23282,23282
1494934122,23284,23284
1494935079,23287,23287
1494936119,23289,23289
1494937263,23298,23298
1494938199,23300,23300
1494939153,23298,23298
1494940130,23291,23291
1494941081,23293,23293
1494942032,23291,23291
1494943008,23290,23290
1494943959,23313,23313
1494944927,23306,23306
1494945884,23309,23309
1494946899,23295,23295
1494948142,23310,23310
1494949217,23321,23321
1494950174,23310,23310
