DateTime,AddedIPs,RemovedIPs
1495017121,0,1
1495017722,6,0
1495018322,0,14
1495018921,3,0
1495019521,5,2
1495020122,27,24
1495020722,7,0
1495021321,8,3
1495021922,3,0
1495022521,12,7
1495023121,1,10
1495023721,4,0
1495024322,0,14
1495024921,0,1
1495025521,9,0
1495026122,9,20
1495027322,7,2
1495028522,3,7
1495029121,2,1
1495029722,1,0
1495030322,0,6
1495030921,5,0
1495032122,14,3
1495033322,1,19
1495033922,3,0
1495034521,17,2
1495035722,4,4
1495036321,15,0
1495036921,32,2
1495038122,3,7
1495038721,35,0
1495039321,7,4
1495039921,3,3
1495040522,7,0
1495041122,0,4
1495041722,2,0
1495042321,12,10
1495042921,8,0
1495043522,1,5
1495044121,2,10
1495044722,5,32
1495045321,3,15
1495045922,3,0
1495046521,8,7
1495047121,5,0
1495047722,1,16
1495048922,6,10
1495049522,13,1
1495050122,3,0
1495050722,0,1
1495051322,2,1
1495051921,1,5
1495053722,5,15
1495054921,14,0
1495055522,2,1
1495056122,7,0
1495056723,2,4
1495057321,0,1
1495057921,1,0
1495058522,3,2
1495059121,4,2
1495059722,0,5
1495060322,5,2
1495060921,20,0
1495061522,4,13
1495062122,14,2
1495062721,3,31
1495063321,5,0
1495063921,0,5
1495064522,5,20
1495065122,1,0
1495065722,4,0
1495066922,4,3
1495067521,0,2
1495068123,6,0
1495068721,4,8
1495069322,1,2
1495069921,2,0
1495070521,5,6
1495071123,1,0
1495072322,6,2
1495072922,5,1
1495073522,5,5
1495074122,1,0
1495074721,8,9
1495075322,5,0
1495075922,3,6
1495076522,8,6
1495077121,11,1
1495077721,3,0
1495078921,1,11
1495079523,17,9
1495080121,2,2
1495080722,5,0
1495081322,2,7
1495082522,15,5
1495083722,13,0
1495084322,12,0
1495084921,2,0
1495086121,5,3
1495086722,1,9
1495087921,2,2
1495088521,1,0
1495089122,6,4
1495089721,13,0
1495090322,4,9
1495090921,1,2
1495091521,1,1
1495092121,3,1
1495092721,1,0
1495093321,2,9
1495093921,2,7
1495094521,10,0
1495095122,3,7
1495095722,4,0
1495097522,3,0
1495098122,1,31
1495098722,2,0
1495099322,12,0
1495099922,21,0
1495100522,2,1
1495101122,4,0
1495101722,5,36
1495102922,9,2
1495103522,1,3
1495104122,1,0
1495104721,8,16
1495105322,9,3
1495105921,11,8
1495106521,4,0
1495107722,8,6
1495108321,4,3
1495108922,2,0
1495110122,6,3
1495110721,3,5
1495111321,3,0
1495112523,3,10
1495113121,3,19
1495113722,2,0
1495114922,1,6
1495115522,3,3
1495116122,6,12
1495117322,1,13
1495117922,4,0
1495118522,3,2
1495119121,2,0
1495119721,2,0
1495120322,16,4
1495120922,3,0
1495121522,16,1
1495122122,1,4
1495122721,9,0
1495123322,7,0
1495123922,10,0
1495124521,2,0
1495125122,3,9
1495125721,13,0
1495126321,5,1
1495126921,3,5
1495127522,1,0
1495128121,27,15
1495128722,2,0
1495129321,7,12
1495129921,11,0
1495130522,13,16
1495131122,1,28
1495131721,4,11
1495132321,5,0
1495132923,2,0
1495133521,8,1
1495134122,3,0
1495134722,3,1
1495135322,2,0
1495136522,3,11
1495137122,10,2
1495137722,8,1
1495138322,7,0
1495138922,4,3
1495139521,13,4
1495140121,6,0
1495140722,5,14
1495141322,6,0
1495141921,9,6
1495142521,3,5
1495143122,15,0
1495143721,3,1
1495144322,3,1
1495146121,2,11
1495146722,3,27
1495147322,3,8
1495147921,6,0
1495148521,3,1
1495149721,1,4
1495150322,2,0
1495150922,0,2
1495151522,3,2
1495152122,4,0
1495152722,2,0
1495153322,0,2
1495153921,1,12
1495154522,1,0
1495155122,3,1
1495155722,7,1
1495156322,2,6
1495158121,8,7
1495158721,16,5
1495159322,2,0
1495159921,5,6
1495160522,5,20
1495161121,4,0
1495161722,2,4
1495162322,1,8
1495162921,3,1
1495163526,2,4
1495164122,7,12
1495164721,6,0
1495165321,4,0
1495165922,1,3
1495166522,6,0
1495167122,4,5
1495167721,6,0
1495168936,1,18
1495169521,0,5
1495170121,6,6
1495170721,1,0
1495171322,5,13
1495171922,2,0
1495172521,3,3
1495173121,4,0
1495173722,3,10
1495174322,1,2
1495174921,1,11
1495175521,1,6
1495176122,1,0
1495177322,3,7
1495177922,1,0
1495178522,4,1
1495179721,0,21
1495180323,0,1
1495180922,3,2
